standard_item_id,canonical_name,observation_date,year_month,merchant_cnpj,uom_com,qty_com,unit_price_com,comparable_price,is_comparable
ed1760e14b97d297,PAPEL TOALHA SCALA C2 200 FOLHAS,2024-09-03 20:24:53,2024-09,08.414.996/0002-74,UN,1.0,5.99,5.99,True
ed1760e14b97d297,PAPEL TOALHA SCALA C2 200 FOLHAS,2024-09-03 20:24:53,2024-09,08.414.996/0002-74,UN,1.0,5.99,5.99,True
aced31d439d45056,ROUP INC TENA PANTS,2024-08-30 09:51:11,2024-08,06.626.253/0429-03,UN,1.0,69.28,69.28,True
a5a1c751ca734b35,NEOSALDINA ENV DRG/4,2024-08-30 09:51:11,2024-08,06.626.253/0429-03,UN,2.0,8.61,8.61,True
a42ba025c9cced41,OXAL ESCITALOPRAM 20,2024-08-29 20:32:17,2024-08,06.626.253/0429-03,UN,1.0,153.4,153.4,True
a42ba025c9cced41,OXAL ESCITALOPRAM 20,2024-08-29 20:32:17,2024-08,06.626.253/0429-03,UN,1.0,153.4,153.4,True
3b74c0be61cc61c5,ENX BUCAL PERIOGARD,2024-08-29 20:32:17,2024-08,06.626.253/0429-03,UN,1.0,45.13,45.13,True
4c87bdbbfbeca2af,ABS INTIMUS GEL NOT,2024-08-29 20:32:17,2024-08,06.626.253/0429-03,UN,1.0,32.01,32.01,True
a3f7985b5811ae19,ROUPA INC TENA PANTS,2024-08-29 20:32:17,2024-08,06.626.253/0429-03,UN,1.0,38.83,38.83,True
eba83e47373d9f25,SAL FRUTA ENO GUARANA 100G,2024-08-29 20:32:17,2024-08,06.626.253/0429-03,UN,1.0,30.03,300.3,True
2c6d4fa4619b9776,"#1700900#18069000#TRU LC LEIT 13,5",2024-08-28 15:05:08,2024-08,39.270.815/0001-26,UN,4.0,2.99,2.99,True
3b2d1d95dd9ae427,"#1700900#18069000#TRU LC GIANDU 13,5",2024-08-28 15:05:08,2024-08,39.270.815/0001-26,UN,4.0,2.99,2.99,True
dd7fa7bed79da7f4,#1700300#18063210#TAB CS MENTA 5,2024-08-28 15:05:08,2024-08,39.270.815/0001-26,UN,4.0,0.99,0.99,True
d941cc7f69f4edef,TAFFMAN EX YAKULT 110ML,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.49,40.81818181818182,True
edda1bc1430fd3a8,BATATA PALHA SCRUSCH 80G TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.59,57.375,True
6e0476ac74f71ac6,CAFE 3CORACOES 250G ALMOF TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,11.99,47.96,True
b1a0f5cc8cafaf7c,CATUPIRI CASA PINGO DE OURO kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.182,32.99,32.99,True
b8e048212f195ed0,AGUA MIN S BENTO CRYSTAL C/G 500ML,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,2.09,4.18,True
b33072183eb85439,PAO FRANCES kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.255,13.99,13.99,True
01b1878c1230ec0a,QUEIJO GOUDA QUATA kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.15,109.9,109.9,True
a1e9a2be721a3e2d,QUEIJO AZUL TIROLEZ kg FRACAO,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.206,89.9,89.9,True
36f288b29946695f,REQUEIJAO CREM CATUPIRY 200G TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,7.49,37.45,True
6e7567d22747d53f,Salame Milano Vito Balducci Fa,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,23.9,23.9,True
de8f2bd14c6e6276,PRESUNTO CRU ITALIANO D OR 80G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,20.9,261.25,True
17be797337d9edc7,PEITO PERU SADIA kg DEFUMADO,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.196,49.9,49.9,True
31edfb10b4d49a46,PEPINO RODELAS HEMMER 440G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,24.9,56.590909090909086,True
012e06487f180360,AZEITONA VERDE V FERT SCH 120G S C,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.49,45.75,True
855fcb9180a929c8,LEITE CONDENS CAMPONESA TP 395G INTEGRAL,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,7.29,18.455696202531644,True
a5833de7d089bd3a,PATE DA CASA kg ERVAS FINAS,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.048,99.9,99.9,True
c568f34aecddf213,QUEIJO REINO REGINA kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.066,119.0,119.0,True
b6b529725d616bda,QUEIJO MUSSARELA NATVILLE kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.28,44.9,44.9,True
d67fab02a85c4d37,GELEIA F VERM TRAD CS MADEIRA 240G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,21.99,91.625,True
03278cab1e68b894,QUEIJO GOUDA HOL SAO VICENTE kg C ERVAS,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.202,89.9,89.9,True
c3bf01cf3b648fb2,QUEIJO CAMEMBERT SAO VICENTE 125G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,12.99,103.92,True
95dba673c743bb60,LEITE FERM CHAMYTO 720G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,14.69,20.40277777777778,True
36f288b29946695f,REQUEIJAO CREM CATUPIRY 200G TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,7.49,37.45,True
861b82425ee34e7c,SALSA LISA HIDROP ISAB CHAV UND,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,2.0,3.59,3.59,True
8efbc342848f6fd1,CEBOLINHA NV UND,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,2.99,2.99,True
012e06487f180360,AZEITONA VERDE V FERT SCH 120G S C,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.49,45.75,True
b930b097c6183e78,CEBOLA ROXA kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.535,3.99,3.99,True
6a0c07fd0732a939,GALETO ASSADO CASA UND,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,32.99,32.99,True
7520174d153b9ab3,CENOURA kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.75,3.99,3.99,True
a15b54d5297c5567,COCO SECO UND,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,2.0,4.99,4.99,True
c899221e674a8822,GENGIBRE kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.095,14.99,14.99,True
c3bf01cf3b648fb2,QUEIJO CAMEMBERT SAO VICENTE 125G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,12.99,103.92,True
1f3763219d407282,PATE DA CASA kg CEBOLINHA VERDE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.056,99.9,99.9,True
13cbe91fc3507f60,FLOCAO MILHO VITAMILHO 500G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,1.49,2.98,True
39249624322a8ba5,FEIJAO CARIOCA KICALDO 1kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,8.59,8.59,True
7ca9a5f9a7be0086,GRAO BICO HIKARI 500G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,11.99,23.98,True
312a9c60214733cc,GRAO BICO YOKI 400G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,9.99,24.975,True
24c8ffde17f19468,MILHO TORRADO SB MOST E MEL kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.102,59.99,59.99,True
9c27a0e4599952ac,CHOC CIA CACAU 100G AO LEITE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,11.99,119.9,True
89c1199aa5ee0433,CAFE CAPS D GUSTO C 10 ESP INTENSO,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,18.99,18.99,True
ebb2cd6529233624,COXA C SOBRECOXA FRANGO kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,5.072,11.49,11.49,True
d253577ec1f8dd77,FIGADO FGO MAURICEA BD 1kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,6.9,6.9,True
fab8cb0945c7bc62,FIGADO BOV CONG kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,1.187,8.9,8.9,True
fab8cb0945c7bc62,FIGADO BOV CONG kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,1.172,8.9,8.9,True
6a50ceac4ca02b40,MOCOTO BOV kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.626,9.99,9.99,True
fab8cb0945c7bc62,FIGADO BOV CONG kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,KG,0.984,8.9,8.9,True
35559f8c886c7959,CHOC MILKA 100G ALPINE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,15.99,159.9,True
8847ae3e434b1602,CHOC MMS MARROM 45G,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.89,108.66666666666666,True
6bdf445192831ea9,"CHOC KIT KAT NESTLE 41,5G",2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.29,103.3734939759036,True
6bdf445192831ea9,"CHOC KIT KAT NESTLE 41,5G",2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.29,103.3734939759036,True
4358a6670832ee97,CHA MATTE LEAO 100G TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,7.99,79.89999999999999,True
7ed00a8855014163,CHA LEAO VITAMINICO 10G MEL GENG CURCUM,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,17.99,1798.9999999999998,True
77573a951fc0a421,CHA LEAO PREMIUM 10G MACA CANELA,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,16.99,1698.9999999999998,True
c4a45f71b4afc7bc,PAO FORMA BAUDUCCO 390G TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,8.99,23.05128205128205,True
609b5a9966903631,OVOS BRANCO ENAVIS GD C 30,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,14.99,14.99,True
e0e490b3d91f8cea,VERMOUTH MARTINI GF 750ML ROSSO,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,52.9,70.53333333333333,True
21b9ee396bebc4a4,ESPUMANTE ESP CODORNIU 750ML BRUT,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,69.9,93.2,True
1204e40f0c9e59c6,"SUCO INT AURORA VD 1,5L UVA",2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,22.99,15.326666666666666,True
18ba97e9a6dda39b,GOMA MANDIOCA TRADINE PCT 1kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.99,5.99,True
3185d514209d16ea,BISC C CRACKER VITARELLA 350G CROCK TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,6.49,18.542857142857144,True
3185d514209d16ea,BISC C CRACKER VITARELLA 350G CROCK TRAD,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,6.49,18.542857142857144,True
53a3a4bffb9f4afe,LEITE UHT BETANIA 1L C TAMP INT,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.99,5.99,True
750b87e9b324754d,ARROZ PARB KIKA 1kg,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.49,5.49,True
5b079711de1ed45d,TORRADA M TOAST MARILAN 110G INTEGRAL,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,6.99,63.54545454545455,True
5b079711de1ed45d,TORRADA M TOAST MARILAN 110G INTEGRAL,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,6.99,63.54545454545455,True
ec343a9d9508ae88,VASSOURA C CB BRILHUS RUA,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,19.99,19.99,True
53a3a4bffb9f4afe,LEITE UHT BETANIA 1L C TAMP INT,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.99,5.99,True
0edb5bff5a2ee747,LAVA ROUP PO YPE 800G MACIEZ CART,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,15.9,19.875,True
755091709f022d27,SABONETE BARRA LA FLORE DAVENE 150 ERVA DOCE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.99,5.99,True
d54faec5470983b7,SABONETE BARRA PHEBO 90G RAIZ ORIENTE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.99,55.44444444444445,True
d54faec5470983b7,SABONETE BARRA PHEBO 90G RAIZ ORIENTE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,4.99,55.44444444444445,True
8d79d614e7e02610,SABONETE BARRA LA FLORE DAVENE 150 LAVANDA,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,5.99,5.99,True
970303139590b9ed,DESOD ROLL REXONA 50ML ACTIVE,2024-08-28 11:23:33,2024-08,08.414.996/0002-74,UN,1.0,11.99,239.8,True
b7224193bc2b6558,POLPETINES DE ORIG MOL PELATTI,2024-08-17 18:54:46,2024-08,06.289.452/0001-11,und,1.0,49.0,49.0,True
0a806ca0851a318e,COCA-COLA LT 350ML,2024-08-17 18:54:46,2024-08,06.289.452/0001-11,UND,1.0,7.0,20.0,True
6a000e7cc5832156,POLPETAS NO MOLHO ALFREDO,2024-08-17 18:54:46,2024-08,06.289.452/0001-11,UND,1.0,51.0,51.0,True
0dfbe6d49f2fe5a3,TAXA DE ENTREGA,2024-08-17 18:54:46,2024-08,06.289.452/0001-11,UND,1.0,15.0,15.0,True
79c5e503193af765,QUEIJO ILPLA COALHO NATURAL KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,0.288,50.99,50.99,True
c2e6d7235511196d,QUEIJO NATVILLE MUSSARELA KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,KG,0.35,45.99,45.99,True
dd110fc6c83c46c6,QUEIJO PRESIDENT PROVOLONE CURADO KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,KG,0.18,72.39,72.39,True
3ce48f7b9743b2b9,CARPACCIO CARAPRETA BOVINO 200G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,32.49,162.45,True
3ce48f7b9743b2b9,CARPACCIO CARAPRETA BOVINO 200G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,32.49,162.45,True
4024be060fa5bab6,MORT.PERDIGAO OURO 200G CAZEITONA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,8.89,44.45,True
204b17bb96e07575,BACON SEARA GOURMET 250G FATIADO,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,18.49,73.96,True
fd165a4446cb0aca,QUEIJO BRIE DOR SELECAO 125G FRAC.,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,2.0,15.59,124.72,True
09405243568c08db,REQUEIJAO CATUPIRY 180G AZEITONAS PRETAS,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,8.99,49.94444444444445,True
8da1ffa8130df9f3,QUEIJO PRESIDENT PARMESAO 180G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,21.59,119.94444444444444,True
115e2ccc76a6cace,REQUEIJAO ITACOLOMY CREMOSO PT 180G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,7.79,43.27777777777778,True
c3dcbcc5a479b4d3,SALAME SERRANO 100G ESP. CASA BASCA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,21.79,217.9,True
cabbbb549dcccf4e,PRESUNTO CRU RAR 80G INTERFOLHADO,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,2.0,22.39,279.875,True
c3dcbcc5a479b4d3,SALAME SERRANO 100G ESP. CASA BASCA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,21.79,217.9,True
1db78a69c222eacd,LEITE FERMENTADO CHAMYTO BIG 720G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,14.69,20.40277777777778,True
3a317a02125334d2,ALCAPARRAS VALE FERTIL 60GR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.49,10.49,True
7f9a5e564910dabe,LEITE FERMENTADO ACTIVIA 800G AVEIA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,13.99,17.4875,True
ad95d1fa8ddb7e5d,PEPINOS HEMMER EM CONSERVA EM RODELA 800G 440G DR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,21.98,27.475,True
cd340d8fc9f14ba8,BANANA PRATA KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,KG,1.125,7.59,7.59,True
b715cc275a6045b8,MOSTARDA HEMMER AMARELA BG.200G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.59,52.95,True
4d1e391e1075b514,"MAMAO PAPAYA GOLDEN 1,5KG BOX",2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,23.99,15.993333333333332,True
6a6a39671d571810,MANGA ROSA KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,KG,0.96,10.99,10.99,True
274b0ce1c26bcef9,CARNE MAMINHA ESTANCIA 92 CONG.KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,KG,0.682,69.99,69.99,True
274b0ce1c26bcef9,CARNE MAMINHA ESTANCIA 92 CONG.KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,KG,0.932,69.99,69.99,True
2bb6501df800a640,COXINHA DA ASA SEARA IQF ALM 1KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,16.99,16.99,True
a049da7929062aa0,CARNE CAPRINO TRASEIRO KG,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,0.888,39.49,39.49,True
acacebef545e228a,PEIXE SARDINHA CONG.LAJE 800G DUMAR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,13.7375,True
acacebef545e228a,PEIXE SARDINHA CONG.LAJE 800G DUMAR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,13.7375,True
acacebef545e228a,PEIXE SARDINHA CONG.LAJE 800G DUMAR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,13.7375,True
acacebef545e228a,PEIXE SARDINHA CONG.LAJE 800G DUMAR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,13.7375,True
74492162f11c4cba,REFRIGERANTE COCA-COLA 250ML PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.9,11.6,True
acacebef545e228a,PEIXE SARDINHA CONG.LAJE 800G DUMAR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,13.7375,True
acacebef545e228a,PEIXE SARDINHA CONG.LAJE 800G DUMAR,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,13.7375,True
e6270bbe6e8f5c65,COXA CSOBRECOXA BOM TODO 1KG BDJ,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,10.99,10.99,True
317a86d2ceb9311b,LEITE BETANIA 1L INTEGRAL TAMPA ROSCA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,5.79,5.79,True
74492162f11c4cba,REFRIGERANTE COCA-COLA 250ML PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.9,11.6,True
daef330d8599f3cd,AGUA TONICA ANTARCTICA 350ML,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.99,8.542857142857144,True
daef330d8599f3cd,AGUA TONICA ANTARCTICA 350ML,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.99,8.542857142857144,True
a0ab7af6ec064cf0,REFRIG.PEPSI 200ML COLA PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,1.69,8.45,True
317a86d2ceb9311b,LEITE BETANIA 1L INTEGRAL TAMPA ROSCA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,5.79,5.79,True
74492162f11c4cba,REFRIGERANTE COCA-COLA 250ML PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.9,11.6,True
a0ab7af6ec064cf0,REFRIG.PEPSI 200ML COLA PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,1.69,8.45,True
74492162f11c4cba,REFRIGERANTE COCA-COLA 250ML PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.9,11.6,True
9c88399c85aff051,H2O 500ML LIMAO,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,4.0,4.29,8.58,True
74492162f11c4cba,REFRIGERANTE COCA-COLA 250ML PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.9,11.6,True
2bff581f21b1448b,"TEMPERO SAZON 60G CARNES,LEGUMES E ARROZ VERMELHO",2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,4.99,83.16666666666667,True
9c73b9b8bb4083a2,ERVILHA E MILHO QUERO 170G SACHET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,3.99,23.47058823529412,True
13ea0e76a52139a1,"TEMPERO SAZON 60G LEGUMES,VERDURAS E ARROZ AMAREL",2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,4.99,83.16666666666667,True
a0ab7af6ec064cf0,REFRIG.PEPSI 200ML COLA PET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,1.69,8.45,True
fafd0ef6726e0f52,LEITE CONDENSADO CAMPONESA 395G INTEGRAL TP,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,7.19,18.20253164556962,True
2e50c97a5b840948,MOLHO PRONTO QUERO 300G BOLONHESA SACHET,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,2.89,9.633333333333336,True
274426f3aee34a99,BISCOITO PIRAQUE ROLADINHO 75G GOIABINHA,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,4.29,57.2,True
3cf0533e5613a9e0,ARROZ ARRETADO 1KG BRANCO POLIDO,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,6.99,6.99,True
c2cbe7463cfdefde,FLOCAO DE MILHO VITAMILHO 500G,2024-08-13 14:53:55,2024-08,08.189.400/0001-07,UN,1.0,1.56,3.12,True
