standard_item_id,canonical_name,observation_date,year_month,merchant_cnpj,uom_com,qty_com,unit_price_com,comparable_price,is_comparable
4f87181568fdb341,CREPE SALGADO,2021-02-28 19:36:24,2021-02,13.033.256/0001-47,und,1.0,47.5,47.5,True
3d41c530969843de,SALADAS IFOOD,2021-02-28 19:36:24,2021-02,13.033.256/0001-47,und,1.0,36.5,36.5,True
0780409e6ebcc075,ENTREGA,2021-02-28 19:36:24,2021-02,13.033.256/0001-47,und,1.0,12.0,12.0,True
a7a4369b42ef2c7a,Hoppy melt,2021-02-24 21:19:29,2021-02,32.000.926/0001-73,und,1.0,17.9,17.9,True
26e6247b7e895aaf,THE LORD OF THE ONION RINGS,2021-02-24 21:19:29,2021-02,32.000.926/0001-73,und,1.0,14.9,14.9,True
3ae1daeb40c7a6e0,MINI CHURROS DONA FLORINDA DE,2021-02-24 21:19:29,2021-02,32.000.926/0001-73,und,1.0,18.9,18.9,True
e90762a0ce0cd715,OVOS BEMAIS GRANDE BRANCO C/30UN,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,13.99,13.99,True
91fa41394f709b61,CENOURA AAA kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,2.665,4.99,4.99,True
ab791487c61dd982,BETERRABA kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,1.805,5.49,5.49,True
d2d9cc855c40239d,NUTELLA B-READY T1 22G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.39,154.0909090909091,True
d2d9cc855c40239d,NUTELLA B-READY T1 22G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.39,154.0909090909091,True
6fa122b973fb0c49,MANGA ROSA kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,0.455,5.69,5.69,True
a0fe8b3a90832b2c,CERV AMSTEL LATA 350ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,12.0,2.99,8.542857142857144,True
d7e8fc7ff66418a7,CAFE 3 CORACOES 10 CAPSULAS REG COLOMB,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
d7e8fc7ff66418a7,CAFE 3 CORACOES 10 CAPSULAS REG COLOMB,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
feb64d38fb3153e7,CAFE CAPS 3CORACOES C.10UN ESPRESS VIBRANT,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
feb64d38fb3153e7,CAFE CAPS 3CORACOES C.10UN ESPRESS VIBRANT,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
c0d2a4c9c9dfcea9,CAFE 3 CORACOES 10 CAPSULAS FORZA,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
c0d2a4c9c9dfcea9,CAFE 3 CORACOES 10 CAPSULAS FORZA,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
60002666a18ff7f1,IOGURTE CHAMBINHO 480G MORANGO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,10.49,21.854166666666668,True
60002666a18ff7f1,IOGURTE CHAMBINHO 480G MORANGO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,10.49,21.854166666666668,True
67796471a2323d08,MACAXEIRA kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,1.515,2.49,2.49,True
3b60a70624ad7ed1,POLPA DE TOM RUSTICA PAGANINI 690G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,11.99,17.3768115942029,True
3b60a70624ad7ed1,POLPA DE TOM RUSTICA PAGANINI 690G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,11.99,17.3768115942029,True
3b60a70624ad7ed1,POLPA DE TOM RUSTICA PAGANINI 690G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,11.99,17.3768115942029,True
3b60a70624ad7ed1,POLPA DE TOM RUSTICA PAGANINI 690G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,11.99,17.3768115942029,True
937116b92204e0dc,CAFE 3 CORACOES 10 CAPSULAS PLENO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
937116b92204e0dc,CAFE 3 CORACOES 10 CAPSULAS PLENO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,16.99,16.99,True
f9437fdabfc275e1,CHA LEAO PET 1L TEA FZ LIM,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,5.99,5.99,True
23f156fbb6393d3a,VINHO CHI RESERVADO CC Y TORO 750ML CABERNET SUAVI,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,28.99,38.65333333333333,True
1f4ed5c471abd0e4,VINAGRE MINHOTO ALCOOL 750ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.79,5.053333333333334,True
2367bd250cdc575e,VINAGRE MINHOTO MACA LV500PG450ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,5.39,11.977777777777776,True
db32793f9dde9f63,VH AURORA VARIET CAB SAUV TTO 750ML SECO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,28.99,38.65333333333333,True
9a189237d3a30b6a,VINHO CHI RESERVADO CC Y TORO 750ML MERLOT,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,28.99,38.65333333333333,True
d2d9cc855c40239d,NUTELLA B-READY T1 22G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.39,154.0909090909091,True
d2d9cc855c40239d,NUTELLA B-READY T1 22G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.39,154.0909090909091,True
d2d9cc855c40239d,NUTELLA B-READY T1 22G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.39,154.0909090909091,True
1231fd5f257a5d45,"KIT KAT 4 FINGER NESTLE 41,5G MORANGO",2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.49,60.0,True
1231fd5f257a5d45,"KIT KAT 4 FINGER NESTLE 41,5G MORANGO",2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.49,60.0,True
1231fd5f257a5d45,"KIT KAT 4 FINGER NESTLE 41,5G MORANGO",2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.49,60.0,True
9b4d479a89a8183b,BEBIDA ISOT GATORADE PT 500ML MORAN MARAC,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.99,7.98,True
6062a510fe9ccc76,AGUA TONICA ANTARCTIC DIET LT 350ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.99,8.542857142857144,True
395e3fb5dc778b42,SUCO DEL VALLE FRUT 450ML UVA,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,4.422222222222223,True
dc91aa2dc603fe2b,Leite Fermentado Yakult 480G T,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,9.99,20.8125,True
dc91aa2dc603fe2b,Leite Fermentado Yakult 480G T,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,9.99,20.8125,True
6062a510fe9ccc76,AGUA TONICA ANTARCTIC DIET LT 350ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.99,8.542857142857144,True
cf6ef0397dd6a1ea,REFRIG COCA-COLA LT 220ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,9.045454545454543,True
cf6ef0397dd6a1ea,REFRIG COCA-COLA LT 220ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,9.045454545454543,True
cf6ef0397dd6a1ea,REFRIG COCA-COLA LT 220ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,9.045454545454543,True
49dc899dd96366ac,BEB GASEIF H2O LIMAO C/GAS 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.99,5.98,True
49dc899dd96366ac,BEB GASEIF H2O LIMAO C/GAS 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.99,5.98,True
b8e048212f195ed0,AGUA MIN S BENTO CRYSTAL C/G 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.39,2.78,True
b8e048212f195ed0,AGUA MIN S BENTO CRYSTAL C/G 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.39,2.78,True
ce3d45d8a4ad116f,"KIT KAT 4 FINGER NESTLE 41,5G BRANCO",2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.49,60.0,True
ce3d45d8a4ad116f,"KIT KAT 4 FINGER NESTLE 41,5G BRANCO",2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,2.49,60.0,True
9b4d479a89a8183b,BEBIDA ISOT GATORADE PT 500ML MORAN MARAC,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,3.99,7.98,True
395e3fb5dc778b42,SUCO DEL VALLE FRUT 450ML UVA,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,4.422222222222223,True
b4b64d6ae871f7f2,REQUEIJAO BATAVO CREMOSO 200G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,4.99,24.95,True
b8e048212f195ed0,AGUA MIN S BENTO CRYSTAL C/G 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.39,2.78,True
0338afb975cd6f47,LIMAO TAITY kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,1.29,3.79,3.79,True
780231994a55c6e5,CAMARAO CINZA FRESCO kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,2.185,23.99,23.99,True
780231994a55c6e5,CAMARAO CINZA FRESCO kg,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,KG,2.06,23.99,23.99,True
245fac0462aedcc9,LIMPA VIDRO BRILUX REFIL 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,8.98,17.96,True
076b5de0539ee71e,DESOD AEROSOL AXE 113G/160ML B.SPRAY APOLLO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,10.99,97.2566371681416,True
076b5de0539ee71e,DESOD AEROSOL AXE 113G/160ML B.SPRAY APOLLO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,10.99,97.2566371681416,True
0ab666e3c6b7ef72,DESODORANTE AER AXE BLACK 150ML/96G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,10.99,73.26666666666667,True
a9689b1787f055dd,TALCO BARLA 140G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,5.99,42.785714285714285,True
f76ce7c9929be902,CREME DE ACAI ETHIC 900G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,21.99,24.43333333333333,True
f76ce7c9929be902,CREME DE ACAI ETHIC 900G,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,21.99,24.43333333333333,True
c977ff4997c18433,DESINFETANTE PINHO SOL 1LT LAVANDA,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,8.99,8.99,True
95cd8584ad24b053,DETERG YPE LIQ 500ML NEUTRO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,3.98,True
95cd8584ad24b053,DETERG YPE LIQ 500ML NEUTRO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,1.99,3.98,True
2bfc651ad3168101,AMACIANTE DOWNY 450ML MISTICO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,9.99,22.2,True
10b33fc5b5494f79,ALCOOL TUBARAO 500ML,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,5.99,11.98,True
076b5de0539ee71e,DESOD AEROSOL AXE 113G/160ML B.SPRAY APOLLO,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,10.99,97.2566371681416,True
46c4c1b1e38a2aae,CERV HEINEKEN BARRIL 5L,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,89.99,17.997999999999998,True
738cfd891e26eb44,PAPEL HIG NEVE COMP 30CM L12 P11,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,17.99,17.99,True
34ab390625705d26,AGUA SANIT BRILUX 5L,2021-02-22 14:44:23,2021-02,03.766.525/0002-01,UN,1.0,13.99,2.798,True
8f733fbf6de57a22,BROWNIE DE CHOC. C/AMENDOAS,2021-02-21 20:58:43,2021-02,13.033.256/0001-47,und,1.0,18.0,18.0,True
15e04e23daa7a4a3,AQUARIUS FRESH,2021-02-21 20:58:43,2021-02,13.033.256/0001-47,und,1.0,7.0,7.0,True
3d41c530969843de,SALADAS IFOOD,2021-02-21 20:58:43,2021-02,13.033.256/0001-47,und,1.0,51.5,51.5,True
0780409e6ebcc075,ENTREGA,2021-02-21 20:58:43,2021-02,13.033.256/0001-47,und,1.0,12.0,12.0,True
5f09ed76c6837387,BEPANTOL BABY CREME 60G,2021-02-17 15:49:34,2021-02,06.626.253/0260-37,UN,1.0,30.96,516.0,True
e9e3e4de0c096ead,CETOC+DIP BETAMETASONA POM30G GN-ME,2021-02-17 15:49:34,2021-02,06.626.253/0260-37,UN,1.0,30.74,1024.6666666666667,True
23d574c97fa24011,HTH REDUTOR DE PH EXTRA FORTE 1 LITRO,2021-02-16 12:27:48,2021-02,10.752.483/0001-34,UNIDA,2.0,30.0,30.0,True
15e04e23daa7a4a3,AQUARIUS FRESH,2021-02-13 21:03:51,2021-02,13.033.256/0001-47,und,2.0,7.0,7.0,True
4f87181568fdb341,CREPE SALGADO,2021-02-13 21:03:51,2021-02,13.033.256/0001-47,und,1.0,30.5,30.5,True
4f87181568fdb341,CREPE SALGADO,2021-02-13 21:03:51,2021-02,13.033.256/0001-47,und,1.0,34.5,34.5,True
3d41c530969843de,SALADAS IFOOD,2021-02-13 21:03:51,2021-02,13.033.256/0001-47,und,1.0,33.5,33.5,True
0780409e6ebcc075,ENTREGA,2021-02-13 21:03:51,2021-02,13.033.256/0001-47,und,1.0,12.0,12.0,True
3b5584be99537da1,NEOSALDINA DRG/20,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,CX,1.0,22.64,22.64,True
60194a84f1d0df32,CATAFLAMPRO AEROSOL 60G,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,UN,1.0,35.77,596.1666666666667,True
854b7266be06b0d0,CHA LEAO ICETEA PESSEGO 300ML,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,UN,1.0,4.62,15.4,True
eba83e47373d9f25,SAL FRUTA ENO GUARANA 100G,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,UN,1.0,21.96,219.6,True
78a0ad36d5242258,CETOC+DIP BET+S. NEOM CR 30G GN-CIM,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,CX,1.0,23.35,778.3333333333334,True
b2316b36580981c8,HIPOGLOS TRANSPARENTE 30G,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,UN,1.0,19.41,647.0,True
c487eceb4fcd3d34,CATAFLAM 50MG CPD/10,2021-02-10 15:53:09,2021-02,06.626.253/0260-37,UN,1.0,19.82,19.82,True
df4bb2cc647c9ccb,"SORO FISIOL PMENOS 0,9/500ML",2021-02-10 15:53:09,2021-02,06.626.253/0260-37,UN,1.0,6.91,13.82,True
4f87181568fdb341,CREPE SALGADO,2021-02-07 21:58:48,2021-02,13.033.256/0001-47,und,1.0,26.9,26.9,True
4f87181568fdb341,CREPE SALGADO,2021-02-07 21:58:48,2021-02,13.033.256/0001-47,und,1.0,29.25,29.25,True
3d41c530969843de,SALADAS IFOOD,2021-02-07 21:58:48,2021-02,13.033.256/0001-47,und,1.0,28.0,28.0,True
0780409e6ebcc075,ENTREGA,2021-02-07 21:58:48,2021-02,13.033.256/0001-47,und,1.0,12.0,12.0,True
22d54c7137db5e3d,PIZZA FETTA GRANDE,2021-01-31 22:19:09,2021-01,26.827.746/0001-67,und,1.0,59.0,59.0,True
4c0ea1a5eeb44272,TAXA ENTREGA,2021-01-31 22:19:09,2021-01,26.827.746/0001-67,und,1.0,10.0,10.0,True
22d54c7137db5e3d,PIZZA FETTA GRANDE,2021-01-29 22:52:46,2021-01,26.827.746/0001-67,und,1.0,50.5,50.5,True
4c0ea1a5eeb44272,TAXA ENTREGA,2021-01-29 22:52:46,2021-01,26.827.746/0001-67,und,1.0,10.0,10.0,True
22d54c7137db5e3d,PIZZA FETTA GRANDE,2021-01-29 22:30:01,2021-01,26.827.746/0001-67,und,1.0,51.5,51.5,True
680c1c118150ed6f,PIZZA FETTA PEQUENA,2021-01-29 22:30:01,2021-01,26.827.746/0001-67,und,1.0,39.0,39.0,True
4c0ea1a5eeb44272,TAXA ENTREGA,2021-01-29 22:30:01,2021-01,26.827.746/0001-67,und,1.0,10.0,10.0,True
7614014816e2bd6a,MOUSSE DE CHOCOLATE,2021-01-23 14:40:49,2021-01,21.346.387/0001-02,und,3.0,8.0,8.0,True
b24aacc57e640cbc,BROWNIE,2021-01-23 14:40:49,2021-01,21.346.387/0001-02,und,3.0,9.5,9.5,True
0e3b2259f30de8f4,BOLINHO DE BACALHAU C/ 6,2021-01-23 14:40:49,2021-01,21.346.387/0001-02,und,1.0,24.0,24.0,True
efac5111fd92bb28,REFRIGERANTE 1 LITRO,2021-01-23 14:40:49,2021-01,21.346.387/0001-02,und,1.0,7.5,7.5,True
ea9e0d0fb7353c3c,TAXA DE ENTREGA,2021-01-23 14:40:49,2021-01,21.346.387/0001-02,und,1.0,9.8,9.8,True
adc8bb47c836fefc,TAXA DE ENTREGA,2021-01-15 20:07:33,2021-01,26.893.427/0001-50,und,1.0,9.9,9.9,True
419a16b7b32ea66c,OPCAO ENTRADA,2021-01-15 20:07:33,2021-01,26.893.427/0001-50,und,1.0,15.0,15.0,True
c5cc2118a78e03e6,OPCAO MASSAS,2021-01-15 20:07:33,2021-01,26.893.427/0001-50,und,1.0,44.0,44.0,True
458090b73675ca10,OPCAO DE RISOTO,2021-01-15 20:07:33,2021-01,26.893.427/0001-50,und,1.0,48.0,48.0,True
f59a8a56eb82bd0e,PEDRA RACHINHA AZUL P M2,2021-01-13 12:43:39,2021-01,70.110.143/0001-31,M2,90.0,13.5,13.5,True
d990400294a99e46,CADEADO E-20 GOLD,2021-01-13 12:43:39,2021-01,70.110.143/0001-31,UN,2.0,13.9,13.9,True
d2132736fda2a0cd,MOLHO DE TOMATE HEMMER 680G PASSATA,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,3.0,10.98,16.14705882352941,True
2768ff579d3bda08,TAFF MAN-EX 110ML UND,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,3.1,28.181818181818183,True
456a78fb7dc07685,WAFER REC NUTELLA B-READY 22G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,2.75,125.0,True
045c792877840eed,MOLHO DE TOMATE MASTROIANI 420G PASSATA,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,8.43,20.071428571428573,True
045c792877840eed,MOLHO DE TOMATE MASTROIANI 420G PASSATA,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,8.43,20.071428571428573,True
b2fb3bc3b26d36da,AZEITONA VALE FERTIL CCAROCO 500G SACHE,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,8.98,17.96,True
20cd32135554b327,OVOS SOUZA BRANCOS C30 GRANDE,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,13.3,13.3,True
9b3336d1df3518ea,"DET.PO TIXAN LEVE 2KG PAGUE 1,900KG MACIEZ",2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,13.78,6.89,True
a56969325f871818,PAPEL HIG.VELUD VIP F.DUPLA 30X10 LV16 PG15,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,20.98,20.98,True
ed7c998d47d132b5,DET.LIQ.LIMPOL 500ML NEUTRO,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,2.05,4.1,True
7a78422c88e0ffc1,DESODORANTE AEROSOL AXE BLACK 150ML96G.,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,10.59,110.3125,True
1b40a7fd4f6d47a8,DESOD.AERO.REXONA BAMBOO E ALOE VERA 150ML90G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,11.99,133.22222222222223,True
6b470633dab1ab38,TALCO PPES BARUEL TENYS PE 100G ORIGINAL,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,7.36,73.6,True
41f8f5d7593468f8,DESOD.AERO.REXONA STAY FRESH POMELO E VERBENA 150M,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,11.99,11.99,True
1b40a7fd4f6d47a8,DESOD.AERO.REXONA BAMBOO E ALOE VERA 150ML90G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,11.99,133.22222222222223,True
f49d09ae29810be6,SABONETE PHEBO AMAZONIAN VDE.ESC. 90G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,3.62,40.22222222222222,True
38b1e92ec2c82e38,DESOD.AERO.AXE ADRENALINE 152ML90G C.U.P.,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,10.59,117.66666666666669,True
7a78422c88e0ffc1,DESODORANTE AEROSOL AXE BLACK 150ML96G.,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,10.59,110.3125,True
689a700e8c992b80,ESPONJA CONDOR ANTIBAC MULTIUSO LV4PG3 REF1539,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,2.0,3.65,3.65,True
51bb98f05d211549,SACO PLIXO STA.MARIA ROLO 200L C25UN,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,22.66,0.1133,True
77fce221c1a270fb,SACO PLIXO STA.MARIA 100L C5UN,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,4.6,0.046,True
a84a481638e83fcd,SABONETE PHEBO ODOR ROSAS AMAR. 90G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,3.62,40.22222222222222,True
bfd1c95ecd959e1b,SABONETE REXONA 84G BAMBOO FRESH,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,1.59,18.928571428571427,True
bfb6f76980b32ecd,SABONETE REXONA 84G ANTIBACTERIAL LIMP.PROFUNDA,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,1.59,18.928571428571427,True
bfd1c95ecd959e1b,SABONETE REXONA 84G BAMBOO FRESH,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,1.59,18.928571428571427,True
f635ec3159aba1bb,LUVAS STA.MARIA MULTIUSO G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,8.25,8.25,True
64130c479b4eee1b,TOALHA MAGICA PANOSUL MICROFIBRAS 35X35CM,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,8.4,8.4,True
64130c479b4eee1b,TOALHA MAGICA PANOSUL MICROFIBRAS 35X35CM,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,8.4,8.4,True
138d103e66b41c65,SABONETE REXONA 84G ACQUA FRESH,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,1.59,18.928571428571427,True
a6abfb35e2c60d65,AMAC.DOWNY CONC.500ML LIRIOS DO CAMPO,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,9.66,19.32,True
0331b41b0dd963a7,UVA DOCE MEL RESERVA GOURMET 400G THOMPSON,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,11.98,29.95,True
0116814291fbfd17,BACON DALIA EXTRA LONBO FAT KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,0.178,48.98,48.98,True
77fce221c1a270fb,SACO PLIXO STA.MARIA 100L C5UN,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,4.6,0.046,True
d7ed55be130fd1ca,SAND.IPANEMA CLASSICA MASC BORDOAZUL REF05320 25,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,9.98,9.98,True
6258a2aa3da72566,KIT SAMARA CORDA PVARAL TORCIDA C2,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,6.44,6.44,True
ecb94ea4934717c7,SAND.IPANEMA CLASSICA FEM AZULAZULTURQUEZA 24704,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,10.98,10.98,True
b5c59d1e28ebb8f0,SABONETE REXONA 84G ORCHID FRESH,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,1.59,18.928571428571427,True
6d81f38a4eee8d03,NAFTALINA IGUAL 40GR,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,2.15,2.15,True
cad1bfb332ca89e8,CENOURA KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,KG,1.295,4.69,4.69,True
cb9e4612967dba28,MORTADELA SADIA 200G DEFUMADA,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,6.79,33.95,True
0116814291fbfd17,BACON DALIA EXTRA LONBO FAT KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,0.214,48.98,48.98,True
f0616747af98fe4b,MORT.PERDIGAO OURO 200G CERVAS FINAS,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,7.98,39.9,True
59e168ab8f45f8d8,MOLHO INGLES CEPERA 150ML,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,3.32,22.133333333333333,True
9a84a1aa0c5e9a8a,PIMENTAO VERDE KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,KG,0.15,4.98,4.98,True
acb0ef7818aba206,QUEIJO ILPLA COALHO KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,0.374,35.88,35.88,True
1ca1a942c1775509,IOG.NESTLE CHAMBINHO 320G MORANGO,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,6.24,19.5,True
74492162f11c4cba,REFRIGERANTE COCA-COLA 250ML PET,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,2.0,1.75,7.0,True
fc1e3b4498a58d4c,LIMAO TAITI KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,KG,0.785,3.59,3.59,True
59e168ab8f45f8d8,MOLHO INGLES CEPERA 150ML,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,2.0,3.32,22.133333333333333,True
2768ff579d3bda08,TAFF MAN-EX 110ML UND,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,2.0,3.1,28.181818181818183,True
6e274310c223526b,TAFF MAN-EX 110ML UND,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,1.0,18.6,169.0909090909091,True
8e35893db249e90c,ALHO A GRANEL KG,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,0.065,25.98,25.98,True
456a78fb7dc07685,WAFER REC NUTELLA B-READY 22G,2021-01-11 12:21:01,2021-01,08.189.400/0001-07,UN,16.0,2.75,125.0,True
